anime_id,name,description
3942,Drama,
3943,Yaoi,
3943,Romance,
3943,Vampire,
3943,Action,
3944,Parody,
3944,Samurai,
3945,Samurai,
3945,Yaoi,
3945,Action,
3945,Vampire,
3946,Fantasy,
3946,Slice of Life,
3946,Supernatural,
3946,Shoujo,
3946,Drama,
3946,Sci-Fi,
3947,Supernatural,
3947,School,
3947,Historical,
3947,Sci-Fi,
3948,Romance,
3948,Romance,
3948,Music,
3948,Romance,
3948,Vampire,
3948,Parody,
3948,School,
3949,Mecha,
3949,Slice of Life,
3949,Vampire,
3949,Military,
3950,Yaoi,
3950,Romance,
3951,Drama,
3951,Super Power,
3951,Shounen,
3951,Romance,
3952,Seinen,
3952,Shoujo,
3952,Shoujo,
3952,Shounen,
3952,Comedy,
3952,Romance,
3952,Psychological,
3953,Horror,
3953,Slice of Life,
3953,Fantasy,
3953,Romance,
3954,Sci-Fi,
3954,Shoujo,
3955,Fantasy,
3955,Shoujo,
3955,Mecha,
3955,Adventure,
3956,Fantasy,
3956,Action,
3956,Mystery,
3957,Historical,
3957,Romance,
3958,Romance,
3958,Romance,
3958,Parody,
3958,Vampire,
3958,Adventure,
3958,School,
3959,Mecha,
3959,Slice of Life,
3959,Sci-Fi,
3959,Fantasy,
3959,Parody,
3959,Super Power,
3959,Shoujo,
3960,Psychological,
3960,Demons,
3960,Samurai,
3961,Adventure,
3961,Mecha,
3961,Action,
3961,Super Power,
3961,Mecha,
3961,Yaoi,
3961,Historical,
3962,Samurai,
3962,Adventure,
3962,Supernatural,
3963,Music,
3963,School,
3964,Yaoi,
3964,Samurai,
3964,Horror,
3964,Shoujo,
3964,Samurai,
3964,Historical,
3965,Military,
3965,Parody,
3965,Parody,
3965,Music,
3965,Military,
3966,Drama,
3966,Yaoi,
3966,Demons,
3966,Samurai,
3966,Seinen,
3967,Supernatural,
3967,Fantasy,
3967,Parody,
3967,Action,
3967,Horror,
3968,Samurai,
3968,Samurai,
3968,Yaoi,
3968,Romance,
3968,Slice of Life,
3968,Supernatural,
3968,Shounen,
3969,Mystery,
3969,Shounen,
3969,Super Power,
3969,Action,
3970,Music,
3970,Fantasy,
3971,Seinen,
3971,Vampire,
3971,Adventure,
3971,Supernatural,
3971,Romance,
3972,Psychological,
3972,School,
3972,Demons,
3972,Demons,
3972,Fantasy,
3972,Drama,
3973,Samurai,
3973,Slice of Life,
3973,Military,
3973,Seinen,
3973,Vampire,
3973,Demons,
3973,Fantasy,
3974,Supernatural,
3974,Sci-Fi,
3974,Yaoi,
3974,Shoujo,
3974,Mecha,
3974,Adventure,
3974,Seinen,
3975,Fantasy,
3975,Slice of Life,
3975,Horror,
3975,Fantasy,
3976,Psychological,
3976,Sci-Fi,
3976,Comedy,
3976,School,
3977,Drama,
3977,Mystery,
3977,Shoujo,
3977,Demons,
3977,Action,
3977,Psychological,
3977,Military,
3978,Shoujo,
3978,Military,
3979,Action,
3979,Romance,
3979,Action,
3979,Samurai,
3979,Slice of Life,
3979,Slice of Life,
3979,Vampire,
3980,Slice of Life,
3980,Comedy,
3980,Romance,
3980,Vampire,
3980,Demons,
3980,Slice of Life,
3981,Psychological,
3981,Samurai,
3982,Horror,
3982,Vampire,
3982,Mystery,
3982,Psychological,
3982,Action,
3982,Romance,
3982,Music,
3983,School,
3983,Samurai,
3983,Demons,
3983,Sci-Fi,
3983,Yaoi,
3983,Sci-Fi,
3984,Psychological,
3984,Music,
3984,Sci-Fi,
3984,Military,
3984,Yaoi,
3984,Drama,
3984,Horror,
3985,Horror,
3985,Yaoi,
3985,Comedy,
3985,Psychological,
3985,Music,
3985,Shoujo,
3985,Mystery,
3986,Mecha,
3986,Sci-Fi,
3986,Shounen,
3986,Mystery,
3987,Yaoi,
3987,Romance,
3987,Adventure,
3988,Comedy,
3988,Shounen,
3988,School,
3988,Shoujo,
3989,Shounen,
3989,Mecha,
3989,Music,
3989,Romance,
3989,Shoujo,
3990,Slice of Life,
3990,Romance,
3990,School,
3990,Historical,
3990,Action,
3991,Samurai,
3991,Mecha,
3991,Fantasy,
3991,Samurai,
3991,Historical,
3992,Adventure,
3992,School,
3992,Music,
3993,Slice of Life,
3993,Shoujo,
3993,Mecha,
3994,Romance,
3994,Shoujo,
3994,Comedy,
3994,Samurai,
3994,Shounen,
3994,Shounen,
3995,Military,
3995,Super Power,
3995,Adventure,
3996,Historical,
3996,Mecha,
3996,Seinen,
3997,Samurai,
3997,Slice of Life,
3998,Supernatural,
3998,Shounen,
3998,Comedy,
3998,Sci-Fi,
3998,Action,
3999,Yaoi,
3999,Adventure,
3999,Vampire,
3999,School,
3999,Demons,
3999,Fantasy,
4000,School,
4000,Comedy,
4000,Parody,
4000,Samurai,
4000,School,
4000,School,
4001,Comedy,
4001,Historical,
4001,Samurai,
4001,Mecha,
4001,Mecha,
4001,Comedy,
4001,Yaoi,
4002,Comedy,
4002,School,
4002,Seinen,
4002,Shoujo,
4003,Drama,
4003,Romance,
4003,Seinen,
4003,Slice of Life,
4003,Samurai,
4003,Music,
4004,Romance,
4004,Super Power,
4004,Super Power,
4004,Historical,
4005,Supernatural,
4005,Supernatural,
4005,Sci-Fi,
4005,Comedy,
4005,Music,
4005,Seinen,
4006,Action,
4006,Action,
4006,Supernatural,
4006,Mecha,
4006,Drama,
4006,School,
4006,Psychological,
4007,Slice of Life,
4007,Romance,
4007,Super Power,
4007,Samurai,
4007,Shoujo,
4007,Romance,
4008,Action,
4008,School,
4008,Drama,
4009,Shounen,
4009,Comedy,
4009,Psychological,
4009,Romance,
4009,Historical,
4009,Slice of Life,
4010,Romance,
4010,Military,
4010,Sci-Fi,
4010,School,
4010,Mecha,
4011,Romance,
4011,Yaoi,
4012,Super Power,
4012,Comedy,
4012,Yaoi,
4012,School,
4012,Vampire,
4012,Drama,
4013,Supernatural,
4013,Yaoi,
4013,Demons,
4014,Samurai,
4014,Psychological,
4014,Shounen,
4014,Sci-Fi,
4014,Historical,
4015,Mecha,
4015,Action,
4015,Slice of Life,
4015,Seinen,
4015,Action,
4015,Comedy,
4015,Samurai,
4016,Fantasy,
4016,Historical,
4016,Mystery,
4016,Romance,
4016,Samurai,
4016,Shoujo,
4016,Samurai,
4017,School,
4017,Yaoi,
4017,Mecha,
4017,Sci-Fi,
4017,Mecha,
4017,Drama,
4017,Samurai,
4018,Comedy,
4018,Supernatural,
4018,Drama,
4018,Comedy,
4018,Mystery,
4018,Drama,
4019,Super Power,
4019,Mystery,
4019,Supernatural,
4020,Samurai,
4020,Mystery,
4020,Super Power,
4021,Historical,
4021,Action,
4021,Romance,
4022,Romance,
4022,Vampire,
4022,Drama,
4022,Yaoi,
4022,Mystery,
4022,Demons,
4023,Horror,
4023,Romance,
4023,Parody,
4023,Historical,
4023,Fantasy,
4023,Music,
4024,Samurai,
4024,Seinen,
4024,Action,
4025,Slice of Life,
4025,Parody,
4025,Adventure,
4025,Fantasy,
4025,Romance,
4025,Military,
4026,Historical,
4026,Yaoi,
4027,Adventure,
4027,Horror,
4027,Supernatural,
4027,Mecha,
4027,Historical,
4028,Mystery,
4028,Demons,
4028,Sci-Fi,
4028,Mecha,
4028,Comedy,
4029,Drama,
4029,Vampire,
4029,Shoujo,
4030,Military,
4030,Demons,
4030,Shoujo,
4030,Samurai,
4030,Slice of Life,
4030,Adventure,
4030,Slice of Life,
4031,Adventure,
4031,Music,
4031,Romance,
4031,Mystery,
4031,Slice of Life,
4031,Samurai,
4031,Fantasy,
4032,Supernatural,
4032,Slice of Life,
4032,Fantasy,
4032,Supernatural,
4032,Psychological,
4033,Parody,
4033,Romance,
4033,Mecha,
4033,Sci-Fi,
4033,Horror,
4033,Sci-Fi,
4034,Historical,
4034,Romance,
4035,Mystery,
4035,Romance,
4035,Shounen,
4036,Mystery,
4036,Sci-Fi,
4037,Supernatural,
4037,Parody,
4038,Comedy,
4038,Sci-Fi,
4038,Horror,
4038,Music,
4039,Samurai,
4039,Yaoi,
4039,Drama,
4039,Romance,
4039,Sci-Fi,
4039,Sci-Fi,
4039,Action,
4040,Parody,
4040,Sci-Fi,
4040,Yaoi,
4041,Seinen,
4041,Fantasy,
4041,Action,
4042,Fantasy,
4042,Shounen,
4042,Mystery,
4042,Slice of Life,
4042,Mystery,
4043,Sci-Fi,
4043,Supernatural,
4043,Comedy,
4043,Comedy,
4043,Supernatural,
4043,Vampire,
4043,Samurai,
4044,Drama,
4044,Romance,
4044,Super Power,
4045,Supernatural,
4045,School,
4045,Sci-Fi,
4045,Vampire,
4045,Super Power,
4045,Mecha,
4046,Shounen,
4046,Super Power,
4046,Sci-Fi,
4046,Military,
4046,Vampire,
4047,Romance,
4047,Yaoi,
4047,Yaoi,
4047,Sci-Fi,
4048,Mystery,
4048,Yaoi,
4048,Demons,
4049,Samurai,
4049,Mecha,
4049,Samurai,
4049,Military,
4049,Horror,
4050,Sci-Fi,
4050,Horror,
4051,Slice of Life,
4051,Fantasy,
4051,Parody,
4051,Psychological,
4051,Samurai,
4051,Mystery,
4051,Drama,
4052,Historical,
4052,Romance,
4052,Slice of Life,
4053,Action,
4053,Samurai,
4054,Sci-Fi,
4054,Romance,
4054,Supernatural,
4055,Slice of Life,
4055,Adventure,
4055,Supernatural,
4055,Mecha,
4055,Romance,
4056,Shounen,
4056,Mystery,
4056,Comedy,
4056,Historical,
4056,School,
4057,Slice of Life,
4057,Parody,
4057,Fantasy,
4057,Comedy,
4057,Romance,
4058,Supernatural,
4058,Psychological,
4058,Parody,
4059,Seinen,
4059,Super Power,
4059,Demons,
4059,Music,
4059,Demons,
4059,Romance,
4060,Parody,
4060,Historical,
4060,Romance,
4060,Mecha,
4061,Psychological,
4061,Supernatural,
4061,Horror,
4061,Shoujo,
4061,Military,
4061,Super Power,
4061,Shoujo,
4062,Music,
4062,Comedy,
4062,Military,
4062,Shoujo,
4062,Adventure,
4062,School,
4063,Adventure,
4063,Sci-Fi,
4063,Adventure,
4063,Comedy,
4063,Romance,
4064,Psychological,
4064,Psychological,
4065,Supernatural,
4065,Romance,
4065,Horror,
4065,Romance,
4066,Shounen,
4066,Super Power,
4066,Adventure,
4066,Vampire,
4066,Action,
4067,Mystery,
4067,Horror,
4067,Supernatural,
4067,Super Power,
4068,Comedy,
4068,Mecha,
4068,Horror,
4068,Action,
4069,Demons,
4069,Shounen,
4069,Historical,
4069,Vampire,
4070,Adventure,
4070,School,
4071,Romance,
4071,Action,
4071,Demons,
4071,Sci-Fi,
4071,Mecha,
4071,Yaoi,
4072,Historical,
4072,Samurai,
4073,Slice of Life,
4073,Shoujo,
4073,Demons,
4073,Romance,
4073,Samurai,
4074,School,
4074,Music,
4074,Romance,
4075,Military,
4075,Shounen,
4076,Slice of Life,
4076,School,
4076,Horror,
4077,Action,
4077,Psychological,
4077,Seinen,
4077,Comedy,
4077,School,
4077,Drama,
4078,Romance,
4078,Shounen,
4078,Adventure,
4078,Shounen,
4078,Romance,
4078,Action,
4078,Mecha,
4079,Supernatural,
4079,Shounen,
4079,Parody,
4079,Military,
4080,Shounen,
4080,Supernatural,
4081,Mystery,
4081,Shoujo,
4081,Military,
4081,Super Power,
4081,Seinen,
4082,Comedy,
4082,Vampire,
4082,Supernatural,
4082,Supernatural,
4082,Action,
4082,Supernatural,
4083,Demons,
4083,Samurai,
4083,Comedy,
4083,Super Power,
4084,Action,
4084,Mystery,
4084,Psychological,
4084,Adventure,
4084,Romance,
4085,Shounen,
4085,Drama,
4085,School,
4085,Psychological,
4086,Shoujo,
4086,Shoujo,
4086,Psychological,
4086,Mecha,
4086,Parody,
4086,Mecha,
4086,Parody,
4087,Historical,
4087,Samurai,
4088,Samurai,
4088,Sci-Fi,
4088,Vampire,
4088,Demons,
4088,Adventure,
4088,Seinen,
4088,Mystery,
4089,Action,
4089,Action,
4089,Psychological,
4089,Romance,
4089,Super Power,
4089,Seinen,
4089,Supernatural,
4090,School,
4090,Shounen,
4090,Military,
4090,Mystery,
4090,Historical,
4091,School,
4091,Horror,
4092,Comedy,
4092,Romance,
4092,School,
4093,Drama,
4093,Supernatural,
4093,Super Power,
4093,Slice of Life,
4093,Seinen,
4093,Yaoi,
4094,Parody,
4094,Drama,
4095,Romance,
4095,Psychological,
4095,Shoujo,
4095,Comedy,
4095,Romance,
4095,Music,
4096,Seinen,
4096,Demons,
4096,Fantasy,
4097,Demons,
4097,Sci-Fi,
4097,Yaoi,
4098,Yaoi,
4098,Drama,
4098,Action,
4098,Mystery,
4098,Adventure,
4098,Psychological,
4098,Seinen,
4099,School,
4099,Sci-Fi,
4099,Romance,
4099,Romance,
4099,Drama,
4099,Seinen,
4100,Super Power,
4100,Romance,
4100,Parody,
4100,Shoujo,
4100,Action,
4100,Demons,
4100,Super Power,
4101,Military,
4101,Romance,
4101,Psychological,
4102,Action,
4102,Drama,
4102,School,
4102,Samurai,
4103,Samurai,
4103,Military,
4103,Fantasy,
4104,Comedy,
4104,Romance,
4104,Romance,
4105,Slice of Life,
4105,Psychological,
4105,Adventure,
4106,Supernatural,
4106,Military,
4106,Music,
4106,Samurai,
4107,Mecha,
4107,Parody,
4107,Shounen,
4108,Supernatural,
4108,Romance,
4108,Demons,
4108,Shounen,
4109,Mystery,
4109,Supernatural,
4110,Romance,
4110,Historical,
4110,Fantasy,
4110,Sci-Fi,
4110,Military,
4110,Slice of Life,
4111,Slice of Life,
4111,Vampire,
4112,Demons,
4112,Shoujo,
4112,Military,
4112,Music,
4113,Demons,
4113,Demons,
4113,School,
4113,Mecha,
4113,Romance,
4113,Psychological,
4113,Shounen,
4114,Sci-Fi,
4114,Slice of Life,
4115,Super Power,
4115,Seinen,
4116,Action,
4116,Mystery,
4116,Sci-Fi,
4117,Horror,
4117,Military,
4117,Super Power,
4117,Fantasy,
4117,Military,
4117,Adventure,
4118,Romance,
4118,Historical,
4119,Action,
4119,Music,
4119,Super Power,
4119,Shoujo,
4119,Slice of Life,
4119,Military,
4120,Seinen,
4120,School,
4120,Shounen,
4121,School,
4121,Music,
4121,Seinen,
4121,Vampire,
4121,Historical,
4121,Parody,
4122,Fantasy,
4122,Mystery,
4122,Action,
4123,Action,
4123,Horror,
4124,Music,
4124,Action,
4124,Slice of Life,
4124,Mystery,
4125,Music,
4125,Shoujo,
4125,Fantasy,
4125,Comedy,
4125,Historical,
4125,School,
4126,Mecha,
4126,Horror,
4126,Adventure,
4126,Sci-Fi,
4126,Comedy,
4126,Samurai,
4126,Supernatural,
4127,Slice of Life,
4127,Seinen,
4127,Demons,
4128,Music,
4128,Seinen,
4128,Horror,
4128,Parody,
4128,Parody,
4128,Music,
4129,Mecha,
4129,Demons,
4130,Romance,
4130,Shoujo,
4130,Sci-Fi,
4130,Military,
4130,Parody,
4131,Demons,
4131,Shounen,
4131,Historical,
4131,Parody,
4132,Romance,
4132,Adventure,
4132,Vampire,
4132,Slice of Life,
4132,Historical,
4132,Historical,
4133,Fantasy,
4133,Yaoi,
4134,Slice of Life,
4134,Parody,
4134,Military,
4134,Action,
4134,Yaoi,
4134,Supernatural,
4134,Drama,
4135,Historical,
4135,School,
4135,Demons,
4135,Horror,
4135,Comedy,
4135,Fantasy,
4136,Demons,
4136,Psychological,
4136,Fantasy,
4137,Fantasy,
4137,Drama,
4137,Slice of Life,
4138,Romance,
4138,Mystery,
4138,Super Power,
4138,Drama,
4138,Mecha,
4138,Sci-Fi,
4138,Drama,
4139,Sci-Fi,
4139,Sci-Fi,
4139,Fantasy,
4139,Seinen,
4139,Slice of Life,
4140,Seinen,
4140,Music,
4140,Horror,
4141,Horror,
4141,Shoujo,
4141,Fantasy,
4141,Drama,
4141,Mystery,
4141,Drama,
4142,Drama,
4142,Military,
4142,Yaoi,
4142,Psychological,
4143,Adventure,
4143,Action,
4143,Action,
4143,Supernatural,
4144,Horror,
4144,Demons,
4144,Slice of Life,
4145,Parody,
4145,Yaoi,
4146,Super Power,
4146,Samurai,
4146,Seinen,
4146,Slice of Life,
4146,Vampire,
4147,Military,
4147,Music,
4147,Romance,
4147,Psychological,
4147,Demons,
4148,Comedy,
4148,Sci-Fi,
4148,Supernatural,
4148,Yaoi,
4148,Psychological,
4148,Comedy,
4148,Psychological,
4149,Sci-Fi,
4149,Drama,
4149,Music,
4149,Super Power,
4149,Adventure,
4149,Mystery,
4149,Comedy,
4150,Yaoi,
4150,Historical,
4150,Romance,
4151,School,
4151,Music,
4151,Demons,
4151,Military,
4151,Fantasy,
4152,Seinen,
4152,Super Power,
4153,School,
4153,Shounen,
4153,Horror,
4153,Comedy,
4153,Mystery,
4154,Drama,
4154,Military,
4154,Military,
4154,Samurai,
4155,Music,
4155,Comedy,
4155,Samurai,
4155,Comedy,
4155,Yaoi,
4155,Historical,
4155,Military,
4156,Samurai,
4156,Historical,
4156,Sci-Fi,
4156,Action,
4156,Horror,
4156,Historical,
4157,Historical,
4157,Historical,
4157,Supernatural,
4157,Military,
4157,Supernatural,
4157,Demons,
4158,Music,
4158,Romance,
4158,Vampire,
4158,Demons,
4158,Music,
4158,Supernatural,
4158,Adventure,
4159,Supernatural,
4159,Shoujo,
4159,Shoujo,
4159,Music,
4159,Samurai,
4159,Music,
4159,Historical,
4160,Slice of Life,
4160,Romance,
4160,Supernatural,
4160,Fantasy,
4160,Drama,
4160,Adventure,
4160,Horror,
4161,Sci-Fi,
4161,Vampire,
4161,Samurai,
4162,Romance,
4162,Slice of Life,
4162,Music,
4162,Yaoi,
4162,Adventure,
4162,Parody,
4163,Adventure,
4163,Vampire,
4164,Historical,
4164,Seinen,
4164,Samurai,
4164,Shounen,
4164,Horror,
4165,Military,
4165,Comedy,
4165,Romance,
4165,Seinen,
4165,Comedy,
4165,Super Power,
4165,Seinen,
4166,Drama,
4166,Shoujo,
4166,Samurai,
4166,Mecha,
4167,Slice of Life,
4167,Seinen,
4167,Psychological,
4167,Samurai,
4168,Sci-Fi,
4168,Horror,
4168,Samurai,
4169,Historical,
4169,Yaoi,
4169,Slice of Life,
4169,Sci-Fi,
4169,School,
4170,Slice of Life,
4170,Super Power,
4170,Comedy,
4170,Romance,
4170,Romance,
4171,Shoujo,
4171,Super Power,
4171,Military,
4172,Slice of Life,
4172,Super Power,
4172,Seinen,
4172,Horror,
4172,Action,
4173,Slice of Life,
4173,Romance,
4173,Supernatural,
4173,Super Power,
4173,Vampire,
4173,Drama,
4174,Vampire,
4174,Mecha,
4174,Yaoi,
4174,Parody,
4174,Romance,
4174,Super Power,
4174,Sci-Fi,
4175,Shoujo,
4175,Action,
4175,Romance,
4175,Super Power,
4175,Slice of Life,
4175,Yaoi,
4175,Adventure,
4176,Slice of Life,
4176,Psychological,
4176,Military,
4176,Fantasy,
4176,Super Power,
4176,Vampire,
4176,Historical,
4177,Psychological,
4177,Supernatural,
4178,Shoujo,
4178,Demons,
4178,Comedy,
4178,Supernatural,
4178,Shoujo,
4178,Music,
4179,Yaoi,
4179,Drama,
4180,Psychological,
4180,Psychological,
4181,Military,
4181,Vampire,
4181,Vampire,
4181,Romance,
4181,Adventure,
4181,Parody,
4181,School,
4182,Drama,
4182,Yaoi,
4182,Demons,
4183,Mystery,
4183,Horror,
4183,Shounen,
4183,Action,
4183,Drama,
4183,Drama,
4183,Parody,
4184,Demons,
4184,School,
4184,Mystery,
4184,Psychological,
4184,Vampire,
4184,Drama,
4184,Yaoi,
4185,Romance,
4185,Comedy,
4185,Super Power,
4185,Samurai,
4185,Adventure,
4186,Music,
4186,Historical,
4186,Horror,
4186,Super Power,
4187,Mecha,
4187,Samurai,
4187,Mystery,
4187,Parody,
4187,Demons,
4187,Psychological,
4187,Adventure,
4188,Comedy,
4188,School,
4189,Adventure,
4189,Adventure,
4189,Military,
4189,Music,
4189,Super Power,
4189,Mecha,
4190,Slice of Life,
4190,Adventure,
4190,Music,
4191,Psychological,
4191,Shounen,
4191,Adventure,
4191,Parody,
4191,Mystery,
4192,Drama,
4192,Mystery,
4192,Parody,
4193,Historical,
4193,School,
4193,Adventure,
4193,Action,
4193,Seinen,
4193,Slice of Life,
4193,Fantasy,
4194,Music,
4194,Fantasy,
4194,Yaoi,
4194,Military,
4194,Yaoi,
4194,Slice of Life,
4195,Seinen,
4195,Music,
4195,Samurai,
4196,Horror,
4196,Romance,
4196,Shounen,
4196,Fantasy,
4196,Comedy,
4197,Demons,
4197,Super Power,
4197,Historical,
4198,Military,
4198,Vampire,
4198,Mecha,
4199,Psychological,
4199,Vampire,
4199,Psychological,
4199,Romance,
4199,Vampire,
4199,Slice of Life,
4199,Music,
4200,Mystery,
4200,Mystery,
4200,Samurai,
4200,Romance,
4200,Music,
4200,Horror,
4200,Romance,
4201,Action,
4201,School,
4201,Mecha,
4201,Mecha,
4201,Historical,
4201,Shoujo,
4201,Parody,
4202,Seinen,
4202,Supernatural,
4202,Military,
4202,Comedy,
4203,Parody,
4203,Action,
4203,Shoujo,
4203,Samurai,
4203,Drama,
4203,Psychological,
4203,Military,
4204,Shoujo,
4204,Seinen,
4204,Sci-Fi,
4205,Shounen,
4205,Super Power,
4205,Comedy,
4205,Mystery,
4205,Comedy,
4205,Supernatural,
4205,Parody,
4206,Sci-Fi,
4206,Shounen,
4206,Slice of Life,
4207,Shounen,
4207,Vampire,
4207,Mecha,
4207,Super Power,
4207,Samurai,
4207,Mecha,
4207,Adventure,
4208,Mecha,
4208,Seinen,
4208,Vampire,
4209,Seinen,
4209,Shounen,
4209,Military,
4209,Drama,
4209,Fantasy,
4210,Samurai,
4210,Samurai,
4210,Comedy,
4210,Demons,
4211,Slice of Life,
4211,Super Power,
4211,Historical,
4211,Military,
4212,Horror,
4212,Sci-Fi,
4212,Comedy,
4212,Comedy,
4212,Horror,
4212,Shounen,
4213,Sci-Fi,
4213,Demons,
4213,Seinen,
4213,Music,
4213,Slice of Life,
4213,Shounen,
4214,Music,
4214,Romance,
4214,Sci-Fi,
4214,Romance,
4214,Slice of Life,
4214,Slice of Life,
4215,Historical,
4215,Action,
4215,Yaoi,
4215,Parody,
4215,Romance,
4216,Military,
4216,Super Power,
4216,Romance,
4217,Romance,
4217,Supernatural,
4217,Adventure,
4217,Shounen,
4218,Military,
4218,Action,
4218,Adventure,
4219,Action,
4219,Horror,
4219,Music,
4220,Demons,
4220,Shounen,
4221,Shoujo,
4221,Shoujo,
4221,Action,
4222,Adventure,
4222,Music,
4223,Super Power,
4223,Demons,
4224,Action,
4224,Fantasy,
4225,Samurai,
4225,Comedy,
4225,Mystery,
4225,Psychological,
4225,Samurai,
4225,Super Power,
4226,Action,
4226,Music,
4226,Horror,
4226,Supernatural,
4226,Fantasy,
4226,Music,
4226,Shounen,
4227,Mystery,
4227,Samurai,
4227,Vampire,
4227,Music,
4227,Yaoi,
4227,Action,
4228,Slice of Life,
4228,Romance,
4228,Horror,
4229,Historical,
4229,Super Power,
4229,Seinen,
4229,Shounen,
4229,Parody,
4230,Demons,
4230,Samurai,
4230,Music,
4230,Supernatural,
4230,Romance,
4230,Romance,
4231,Horror,
4231,Shoujo,
4231,Adventure,
4232,Sci-Fi,
4232,Romance,
4232,Fantasy,
4232,Romance,
4233,Parody,
4233,Supernatural,
4233,Yaoi,
4233,Seinen,
4234,Fantasy,
4234,Sci-Fi,
4234,Slice of Life,
4234,Supernatural,
4234,Action,
4235,Demons,
4235,Parody,
4236,Sci-Fi,
4236,School,
4236,Fantasy,
4236,Seinen,
4237,Slice of Life,
4237,Historical,
4237,Parody,
4237,Military,
4237,Historical,
4238,Shoujo,
4238,Historical,
4238,Romance,
4238,Shoujo,
4238,Slice of Life,
4238,Romance,
4239,Music,
4239,Action,
4239,Horror,
4239,Romance,
4239,Mystery,
4239,Slice of Life,
4240,Yaoi,
4240,Slice of Life,
4240,Seinen,
4240,Comedy,
4240,Adventure,
4241,Romance,
4241,Shounen,
4242,Historical,
4242,Mystery,
4242,School,
4242,Psychological,
4242,Mecha,
4243,Slice of Life,
4243,Seinen,
4244,Supernatural,
4244,Fantasy,
4244,Shounen,
4245,Adventure,
4245,Romance,
4245,Romance,
4245,Drama,
4245,Historical,
4246,Adventure,
4246,Mecha,
4246,Seinen,
4247,Supernatural,
4247,Supernatural,
4247,Demons,
4247,Romance,
4247,Demons,
4248,Samurai,
4248,Action,
4248,Vampire,
4249,Historical,
4249,Vampire,
4249,Mystery,
4249,Romance,
4249,Psychological,
4249,Sci-Fi,
4250,School,
4250,Military,
4250,Psychological,
4250,Parody,
4250,Shounen,
4250,Romance,
4251,Shoujo,
4251,Romance,
4251,Sci-Fi,
4251,Horror,
4251,Parody,
4252,Comedy,
4252,Mystery,
4252,School,
4253,Adventure,
4253,Sci-Fi,
4254,School,
4254,Action,
4254,Parody,
4255,Mystery,
4255,Supernatural,
4255,Mecha,
4255,Super Power,
4255,Supernatural,
4256,Adventure,
4256,Horror,
4257,Super Power,
4257,Military,
4257,Fantasy,
4257,Romance,
4257,Romance,
4257,Fantasy,
4258,Slice of Life,
4258,Shounen,
4258,Seinen,
4258,Samurai,
4258,Sci-Fi,
4259,School,
4259,Fantasy,
4259,Psychological,
4259,Super Power,
4259,Psychological,
4259,Historical,
4259,Shoujo,
4260,Vampire,
4260,Mecha,
4260,School,
4260,Horror,
4261,Shoujo,
4261,Action,
4261,Psychological,
4261,Adventure,
4261,School,
4261,Comedy,
4262,Romance,
4262,Shounen,
4262,Fantasy,
4262,Slice of Life,
4263,Slice of Life,
4263,Comedy,
4263,Romance,
4263,Mecha,
4263,Horror,
4263,Romance,
4263,Romance,
4264,Horror,
4264,Fantasy,
4264,Super Power,
4265,Horror,
4265,Vampire,
4265,Romance,
4265,School,
4266,School,
4266,Music,
4267,Drama,
4267,Romance,
4267,Military,
4267,Horror,
4267,Shoujo,
4267,Romance,
4267,Music,
4268,Shounen,
4268,Samurai,
4268,Slice of Life,
4268,Fantasy,
4269,Yaoi,
4269,Shoujo,
4270,Action,
4270,Sci-Fi,
4271,Samurai,
4271,Vampire,
4272,Comedy,
4272,Shounen,
4272,Mecha,
4272,Supernatural,
4272,Romance,
4272,Military,
4273,Military,
4273,Fantasy,
4273,Slice of Life,
4273,Sci-Fi,
4274,Romance,
4274,Shoujo,
4274,Romance,
4274,Drama,
4274,Shoujo,
4274,Psychological,
4275,Romance,
4275,Seinen,
4276,Supernatural,
4276,Super Power,
4276,Drama,
4276,Romance,
4277,Shounen,
4277,Comedy,
4277,Romance,
4277,Romance,
4278,Vampire,
4278,Seinen,
4278,Slice of Life,
4278,Comedy,
4278,Seinen,
4278,Super Power,
4278,Supernatural,
4279,Mecha,
4279,Demons,
4279,Super Power,
4279,Shoujo,
4279,Parody,
4280,Shoujo,
4280,Horror,
4280,Drama,
4280,Slice of Life,
4281,Shounen,
4281,Psychological,
4281,Shoujo,
4281,Mystery,
4281,Vampire,
4281,Military,
4282,School,
4282,School,
4282,Shoujo,
4282,Historical,
4283,Horror,
4283,Seinen,
4283,Supernatural,
4283,Romance,
4283,Psychological,
4284,Demons,
4284,Demons,
4284,Mecha,
4285,Military,
4285,Historical,
4286,Romance,
4286,Yaoi,
4286,Action,
4286,Mecha,
4287,Shounen,
4287,Historical,
4287,Sci-Fi,
4287,Samurai,
4287,Supernatural,
4287,Shoujo,
4288,School,
4288,Yaoi,
4289,Historical,
4289,Mecha,
4289,Shoujo,
4289,School,
4289,Yaoi,
4290,Horror,
4290,Super Power,
4290,Demons,
4290,Horror,
4290,Mecha,
4290,Samurai,
4291,School,
4291,Action,
4291,Parody,
4291,Psychological,
4291,Horror,
4291,Supernatural,
4292,Samurai,
4292,Supernatural,
4292,Comedy,
4292,Romance,
4292,School,
4292,Psychological,
4292,Samurai,
4293,Shoujo,
4293,Comedy,
4293,Mystery,
4293,Mecha,
4293,Mystery,
4293,Parody,
4293,Slice of Life,
4294,Yaoi,
4294,Action,
4294,Shoujo,
4294,Comedy,
4294,Shoujo,
